datetime,DO_mgL,Temp_C,wtr_0.0,wtr_0.5,wtr_1.0,wtr_1.5,wtr_2.0,wtr_2.5,wtr_3.0
2022-10-04T10:00:00Z,12.1065,16.6175,16.808,16.808,16.903,NA,16.808,16.427,16.237
2022-10-04T10:30:00Z,12.076,16.63,16.808,16.808,16.903,NA,16.808,16.427,16.237
2022-10-04T11:00:00Z,12.0685,16.7575,16.713,16.713,16.808,NA,16.7605,16.427,16.237
2022-10-04T11:30:00Z,12.132,16.792,16.713,16.713,16.808,NA,16.713,16.427,16.237
2022-10-04T12:00:00Z,12.1935,16.8935,16.618,16.618,16.713,NA,16.713,16.427,16.237
2022-10-04T12:30:00Z,12.279,17.021,16.6655,16.6655,16.713,NA,16.713,16.427,16.237
2022-10-04T13:00:00Z,12.188,17.131,16.7605,16.7605,16.713,NA,16.713,16.427,16.237
2022-10-04T13:30:00Z,12.295,17.19,16.8555,16.8555,16.713,NA,16.713,16.427,16.237
2022-10-04T14:00:00Z,12.3865,17.249,16.903,16.903,16.808,NA,16.713,16.427,16.237
2022-10-04T14:30:00Z,12.433,17.283,17.0465,17.0465,16.808,NA,16.6655,16.427,16.237
2022-10-04T15:00:00Z,12.4545,17.2915,17.1415,17.1415,16.8555,NA,16.6655,16.427,16.237
2022-10-04T15:30:00Z,12.491,17.317,17.094,17.094,16.951,NA,16.713,16.427,16.237
2022-10-04T16:00:00Z,12.5625,17.3045,17.2365,17.2365,16.999,NA,16.713,16.427,16.332
2022-10-04T16:30:00Z,12.608,17.292,17.2365,17.2365,17.1415,NA,16.713,16.475,16.332
2022-10-04T17:00:00Z,12.6165,17.249499999999998,17.3315,17.3315,17.189,NA,16.7605,16.523,16.332
2022-10-04T17:30:00Z,12.594,17.224,17.427,17.427,17.3315,NA,16.713,16.523,16.332
2022-10-04T18:00:00Z,12.5625,17.152,17.5225,17.5225,17.379,NA,16.7605,16.523,16.332
2022-10-04T18:30:00Z,12.346,17.131,17.5225,17.5225,17.427,NA,16.713,16.427,16.332
2022-10-04T19:00:00Z,10.848624999999998,17.0715,17.57,17.57,17.57,NA,16.713,16.427,16.332
2022-10-04T19:30:00Z,9.35125,17.012,17.57,17.57,17.57,NA,16.713,16.475,16.332
2022-10-04T20:00:00Z,10.1585,17.012500000000003,17.57,17.57,17.5225,NA,16.6655,16.427,16.332
2022-10-04T20:30:00Z,12.065,16.961,17.57,17.57,17.6175,NA,16.618,16.427,16.2845
2022-10-04T21:00:00Z,12.145,16.9315,17.57,17.57,17.665,NA,16.618,16.427,16.332
2022-10-04T21:30:00Z,12.127,16.902,17.5225,17.5225,17.6175,NA,16.618,16.427,16.332
2022-10-04T22:00:00Z,12.1545,16.834,17.475,17.475,17.5225,NA,16.523,16.427,16.332
2022-10-04T22:30:00Z,12.166,16.825,17.379,17.379,17.475,NA,16.523,16.427,16.332
2022-10-04T23:00:00Z,12.229,16.762,17.284,17.284,17.379,NA,16.523,16.427,16.332
2022-10-04T23:30:00Z,12.236,16.749,17.284,17.284,17.379,NA,16.523,16.427,16.332
2022-10-05T00:00:00Z,12.2395,16.7325,17.189,17.189,17.284,NA,16.523,16.427,16.332
2022-10-05T00:30:00Z,12.229,16.707,17.189,17.189,17.284,NA,16.618,16.427,16.332
2022-10-05T01:00:00Z,12.1315,16.6685,17.189,17.189,17.2365,NA,16.5705,16.427,16.332
2022-10-05T01:30:00Z,12.071,16.63,17.094,17.094,17.189,NA,16.523,16.427,16.332
2022-10-05T02:00:00Z,12.0505,16.575000000000003,17.094,17.094,17.189,NA,16.523,16.427,16.332
2022-10-05T02:30:00Z,12.045,16.511,17.0465,17.0465,17.1415,NA,16.523,16.427,16.332
2022-10-05T03:00:00Z,11.902,16.442999999999998,16.999,16.999,17.094,NA,16.523,16.427,16.3795
2022-10-05T03:30:00Z,11.844,16.375,16.951,16.951,16.999,NA,16.523,16.427,16.3795
2022-10-05T04:00:00Z,11.611,16.337000000000003,16.903,16.903,16.999,NA,16.523,16.427,16.3795
2022-10-05T04:30:00Z,11.551,16.298,16.903,16.903,16.999,NA,16.523,16.427,16.427
2022-10-05T05:00:00Z,11.449,16.2685,16.903,16.903,16.999,NA,16.523,16.427,16.3795
2022-10-05T05:30:00Z,11.372,16.205,16.8555,16.8555,16.999,NA,16.523,16.427,16.427
2022-10-05T06:00:00Z,11.3615,16.200499999999998,16.808,16.808,16.903,NA,16.523,16.427,16.332
2022-10-05T06:30:00Z,11.333,16.162,16.7605,16.7605,16.8555,NA,16.523,16.427,16.332
2022-10-05T07:00:00Z,11.343,16.1325,16.713,16.713,16.808,NA,16.523,16.427,16.332
2022-10-05T07:30:00Z,11.311,16.12,16.618,16.618,16.713,NA,16.523,16.427,16.332
2022-10-05T08:00:00Z,11.2735,16.136499999999998,16.5705,16.5705,16.6655,NA,16.523,16.427,16.332
2022-10-05T08:30:00Z,11.248,16.137,16.523,16.523,16.618,NA,16.523,16.427,16.332
2022-10-05T09:00:00Z,11.3405,16.137,16.475,16.475,16.523,NA,16.523,16.427,16.332
2022-10-05T09:30:00Z,11.37,16.137,16.427,16.427,16.523,NA,16.523,16.427,16.332
2022-10-05T10:00:00Z,11.3585,16.213,16.427,16.427,16.523,NA,16.475,16.427,16.332
2022-10-05T10:30:00Z,11.343,16.273,16.332,16.332,16.475,NA,16.427,16.427,16.332
2022-10-05T11:00:00Z,11.359,16.3535,16.332,16.332,16.427,NA,16.427,16.3795,16.332
2022-10-05T11:30:00Z,11.388,16.409,16.332,16.332,16.427,NA,16.3795,16.332,16.332
2022-10-05T12:00:00Z,11.3605,16.5535,16.332,16.332,16.427,NA,16.332,16.332,16.332
2022-10-05T12:30:00Z,11.418,16.588,16.332,16.332,16.3795,NA,16.332,16.332,16.332
2022-10-05T13:00:00Z,11.509,16.605,16.3795,16.3795,16.427,NA,16.332,16.332,16.237
2022-10-05T13:30:00Z,11.559,16.69,16.475,16.475,16.427,NA,16.332,16.332,16.237
2022-10-05T14:00:00Z,11.6765,16.808500000000002,16.5705,16.5705,16.427,NA,16.332,16.332,16.237
2022-10-05T14:30:00Z,11.774,16.851,16.618,16.618,16.475,NA,16.332,16.2845,16.237
2022-10-05T15:00:00Z,11.8675,17.033499999999997,16.618,16.618,16.523,NA,16.332,16.2845,16.2845
2022-10-05T15:30:00Z,11.948,17.029,16.7605,16.7605,16.618,NA,16.427,16.332,16.237
2022-10-05T16:00:00Z,11.953,17.0415,16.808,16.808,16.713,NA,16.523,16.3795,16.237
2022-10-05T16:30:00Z,11.946,16.97,16.8555,16.8555,16.7605,NA,16.5705,16.427,16.332
2022-10-05T17:00:00Z,11.8625,16.9315,17.0465,17.0465,16.903,NA,16.618,16.475,16.3795
2022-10-05T17:30:00Z,11.905,16.919,17.0465,17.0465,16.903,NA,16.618,16.523,16.427
2022-10-05T18:00:00Z,11.88,16.817,16.903,16.903,16.951,NA,16.713,16.523,16.427
2022-10-05T18:30:00Z,11.815,16.783,17.094,17.094,17.094,NA,16.808,16.523,16.427
2022-10-05T19:00:00Z,11.7925,16.7365,17.094,17.094,16.999,NA,16.713,16.523,16.427
2022-10-05T19:30:00Z,11.534,16.724,17.2365,17.2365,17.094,NA,16.7605,16.523,16.475
2022-10-05T20:00:00Z,11.5765,16.7025,17.5225,17.5225,17.094,NA,16.713,16.523,16.427
2022-10-05T20:30:00Z,11.557,16.698,17.5225,17.5225,17.094,NA,16.6655,16.523,16.427
2022-10-05T21:00:00Z,11.6725,16.707,17.2365,17.2365,17.189,NA,16.713,16.523,16.3795
2022-10-05T21:30:00Z,11.452,16.715,17.189,17.189,17.2365,NA,16.808,16.523,16.427
2022-10-05T22:00:00Z,11.4765,16.7535,17.094,17.094,17.189,NA,16.618,16.523,16.427
2022-10-05T22:30:00Z,11.488,16.749,17.094,17.094,17.1415,NA,16.618,16.523,16.427
2022-10-05T23:00:00Z,11.549,16.7325,16.999,16.999,17.094,NA,16.808,16.618,16.427
2022-10-05T23:30:00Z,11.34,16.681,16.903,16.903,16.999,NA,16.8555,16.618,16.475
2022-10-06T00:00:00Z,11.3365,16.707,16.903,16.903,16.999,NA,16.8555,16.618,16.475
2022-10-06T00:30:00Z,11.172,16.698,16.903,16.903,16.999,NA,16.903,16.618,16.427
2022-10-06T01:00:00Z,11.2635,16.677,16.903,16.903,16.903,NA,16.903,16.618,16.3795
2022-10-06T01:30:00Z,11.23,16.673,16.8555,16.8555,16.951,NA,16.903,16.523,16.332
2022-10-06T02:00:00Z,11.2395,16.6555,16.903,16.903,16.951,NA,16.903,16.523,16.332
2022-10-06T02:30:00Z,11.432,16.647,16.903,16.903,16.999,NA,16.903,16.475,16.332
2022-10-06T03:00:00Z,11.223,16.605,16.903,16.903,16.999,NA,16.8555,16.523,16.427
2022-10-06T03:30:00Z,11.284,16.579,16.903,16.903,16.999,NA,16.6655,16.523,16.332
2022-10-06T04:00:00Z,11.1565,16.554000000000002,16.903,16.903,16.999,NA,16.713,16.523,16.3795
2022-10-06T04:30:00Z,11.128,16.52,16.903,16.903,16.951,NA,16.713,16.523,16.332
2022-10-06T05:00:00Z,11.101,16.4775,16.8555,16.8555,16.951,NA,16.618,16.523,16.2845
2022-10-06T05:30:00Z,11.066,16.469,16.8555,16.8555,16.903,NA,16.6655,16.523,16.332
2022-10-06T06:00:00Z,10.9755,16.426499999999997,16.808,16.808,16.903,NA,16.713,16.523,16.332
2022-10-06T06:30:00Z,10.991,16.443,16.808,16.808,16.903,NA,16.713,16.618,16.332
2022-10-06T07:00:00Z,11.008500000000002,16.387999999999998,16.808,16.808,16.903,NA,16.713,16.523,16.332
2022-10-06T07:30:00Z,11.061,16.384,16.808,16.808,16.903,NA,16.713,16.523,16.2845
2022-10-06T08:00:00Z,11.0285,16.367,16.7605,16.7605,16.8555,NA,16.713,16.523,16.332
2022-10-06T08:30:00Z,11.071,16.367,16.713,16.713,16.808,NA,16.713,16.475,16.2845
2022-10-06T09:00:00Z,11.1135,16.3795,16.713,16.713,16.808,NA,16.713,16.523,16.332
2022-10-06T09:30:00Z,11.153,16.384,16.6655,16.6655,16.808,NA,16.713,16.523,16.332
2022-10-06T10:00:00Z,11.17,16.4685,16.618,16.618,16.713,NA,16.713,16.523,16.332
2022-10-06T10:30:00Z,11.201,16.477,16.618,16.618,16.713,NA,16.713,16.523,16.332
2022-10-06T11:00:00Z,11.2135,16.4685,16.523,16.523,16.713,NA,16.618,16.523,16.2845
2022-10-06T11:30:00Z,11.231,16.443,16.618,16.618,16.6655,NA,16.618,16.5705,16.2845
2022-10-06T12:00:00Z,11.235,16.451500000000003,16.523,16.523,16.618,NA,16.618,16.523,16.237
2022-10-06T12:30:00Z,11.23,16.443,16.523,16.523,16.618,NA,16.618,16.523,16.189
2022-10-06T13:00:00Z,11.141,16.421999999999997,16.618,16.618,16.6655,NA,16.618,16.523,16.237
2022-10-06T13:30:00Z,11.089,16.401,16.6655,16.6655,16.618,NA,16.618,16.523,16.237
2022-10-06T14:00:00Z,10.0575,16.430500000000002,16.808,16.808,16.713,NA,16.618,16.523,16.237
2022-10-06T14:30:00Z,11.109,16.452,16.903,16.903,16.7605,NA,16.618,16.475,16.237
2022-10-06T15:00:00Z,11.101,16.52,16.808,16.808,16.808,NA,16.713,16.523,16.2845
2022-10-06T15:30:00Z,11.142,16.545,16.7605,16.7605,16.8555,NA,16.713,16.523,16.332
2022-10-06T16:00:00Z,11.226,16.52,16.6655,16.6655,16.713,NA,16.713,16.5705,16.332
2022-10-06T16:30:00Z,11.251,16.503,16.618,16.618,16.713,NA,16.713,16.618,16.427
2022-10-06T17:00:00Z,11.259,16.4985,16.618,16.618,16.7605,NA,16.713,16.618,16.475
2022-10-06T17:30:00Z,11.253,16.469,16.618,16.618,16.7605,NA,16.713,16.618,16.475
2022-10-06T18:00:00Z,11.2325,16.439,16.618,16.618,16.713,NA,16.6655,16.618,16.475
2022-10-06T18:30:00Z,11.218,16.435,16.618,16.618,16.713,NA,16.618,16.618,16.523
2022-10-06T19:00:00Z,11.15,16.358,16.6655,16.6655,16.7605,NA,16.713,16.618,16.618
2022-10-06T19:30:00Z,11.118,16.35,16.7605,16.7605,16.8555,NA,16.713,16.6655,16.618
2022-10-06T20:00:00Z,11.075,16.277,16.7605,16.7605,16.8555,NA,16.713,16.6655,16.618
2022-10-06T20:30:00Z,11.045,16.264,16.808,16.808,16.903,NA,16.808,16.713,16.618
2022-10-06T21:00:00Z,10.989,16.23,16.713,16.713,16.8555,NA,16.808,16.713,16.618
2022-10-06T21:30:00Z,10.918,16.213,16.713,16.713,16.8555,NA,16.808,16.713,16.6655
2022-10-06T22:00:00Z,9.645499999999998,16.1535,16.713,16.713,16.808,NA,16.713,16.713,16.618
2022-10-06T22:30:00Z,10.981,16.12,16.618,16.618,16.713,NA,16.713,16.713,16.618
2022-10-06T23:00:00Z,10.8995,16.051,16.618,16.618,16.713,NA,16.713,16.618,16.618
2022-10-06T23:30:00Z,10.899,16.026,16.5705,16.5705,16.6655,NA,16.618,16.618,16.5705
2022-10-07T00:00:00Z,10.8775,15.936,16.523,16.523,16.618,NA,16.618,16.618,16.523
2022-10-07T00:30:00Z,10.838,15.872,16.475,16.475,16.618,NA,16.5705,16.523,16.523
2022-10-07T01:00:00Z,10.783,15.859,16.427,16.427,16.523,NA,16.523,16.523,16.427
2022-10-07T01:30:00Z,10.756,15.872,16.427,16.427,16.523,NA,16.523,16.475,16.427
2022-10-07T02:00:00Z,10.6855,15.769,16.332,16.332,16.523,NA,16.427,16.427,16.3795
2022-10-07T02:30:00Z,10.4345,15.735,16.332,16.332,16.427,NA,16.427,16.3795,16.332
2022-10-07T03:00:00Z,10.29,15.718,16.332,16.332,16.427,NA,16.427,16.332,16.332
2022-10-07T03:30:00Z,10.35,15.641,16.2845,16.2845,16.3795,NA,16.332,16.332,16.2845
2022-10-07T04:00:00Z,10.211,15.5385,16.237,16.237,16.332,NA,16.332,16.237,16.237
2022-10-07T04:30:00Z,10.112,15.504,16.189,16.189,16.2845,NA,16.237,16.237,16.189
2022-10-07T05:00:00Z,10.0605,15.431,16.141,16.141,16.189,NA,16.189,16.141,16.141
2022-10-07T05:30:00Z,10.017,15.401,16.046,16.046,16.141,NA,16.141,16.0935,16.046
2022-10-07T06:00:00Z,9.996,15.3155,16.046,16.046,16.141,NA,16.0935,16.046,16.046
2022-10-07T06:30:00Z,9.948,15.264,16.046,16.046,16.141,NA,16.0935,16.046,15.9985
2022-10-07T07:00:00Z,9.9965,15.2255,15.951,15.951,15.9985,NA,15.9985,15.951,15.951
2022-10-07T07:30:00Z,9.966,15.178,15.951,15.951,16.046,NA,15.951,15.951,15.951
2022-10-07T08:00:00Z,9.9225,15.0965,15.855,15.855,15.9985,NA,15.951,15.951,15.903
2022-10-07T08:30:00Z,9.943,15.066,15.76,15.76,15.903,NA,15.855,15.8075,15.76
2022-10-07T09:00:00Z,9.949,15.019,15.712,15.712,15.8075,NA,15.76,15.76,15.712
2022-10-07T09:30:00Z,9.87,14.972,15.664,15.664,15.712,NA,15.712,15.712,15.664
2022-10-07T10:00:00Z,9.8495,14.9375,15.569,15.569,15.664,NA,15.664,15.664,15.569
2022-10-07T10:30:00Z,9.91,14.929,15.521,15.521,15.664,NA,15.6165,15.569,15.569
2022-10-07T11:00:00Z,9.9675,14.9375,15.473,15.473,15.569,NA,15.569,15.521,15.473
2022-10-07T11:30:00Z,10.008,14.946,15.378,15.378,15.473,NA,15.473,15.473,15.4255
2022-10-07T12:00:00Z,10.08,15.0365,15.378,15.378,15.473,NA,15.473,15.4255,15.378
2022-10-07T12:30:00Z,10.12,15.049,15.4255,15.4255,15.4255,NA,15.378,15.378,15.33
2022-10-07T13:00:00Z,10.2185,15.0835,15.4255,15.4255,15.378,NA,15.378,15.282,15.282
2022-10-07T13:30:00Z,10.259,15.126,15.569,15.569,15.378,NA,15.282,15.282,15.2345
2022-10-07T14:00:00Z,10.35,15.1525,15.473,15.473,15.33,NA,15.282,15.282,15.187
2022-10-07T14:30:00Z,10.387,15.169,15.4255,15.4255,15.282,NA,15.187,15.187,15.091
2022-10-07T15:00:00Z,10.4875,15.2295,15.282,15.282,15.282,NA,15.187,15.091,14.996
2022-10-07T15:30:00Z,10.539,15.247,15.33,15.33,15.282,NA,15.187,15.091,14.948
2022-10-07T16:00:00Z,10.5845,15.2425,15.282,15.282,15.282,NA,15.187,15.091,14.852
2022-10-07T16:30:00Z,10.605,15.221,15.33,15.33,15.378,NA,15.2345,15.091,14.7565
2022-10-07T17:00:00Z,10.638,15.1695,15.282,15.282,15.378,NA,15.2345,15.091,14.709
2022-10-07T17:30:00Z,10.637,15.178,15.33,15.33,15.4255,NA,15.282,15.091,14.7565
2022-10-07T18:00:00Z,10.6355,15.122,15.378,15.378,15.473,NA,15.378,15.2345,14.996
2022-10-07T18:30:00Z,10.605,15.118,15.4255,15.4255,15.569,NA,15.378,15.282,15.139
2022-10-07T19:00:00Z,10.553,15.036,15.378,15.378,15.569,NA,15.473,15.282,15.187
2022-10-07T19:30:00Z,10.555,15.023,15.378,15.378,15.521,NA,15.378,15.282,14.948
2022-10-07T20:00:00Z,10.483,15.0105,15.473,15.473,15.664,NA,15.473,15.378,15.0915
2022-10-07T20:30:00Z,10.512,14.997,15.473,15.473,15.664,NA,15.473,15.378,15.187
2022-10-07T21:00:00Z,10.447,14.9245,15.4255,15.4255,15.6165,NA,15.521,15.4255,15.139
2022-10-07T21:30:00Z,10.442,14.886,15.378,15.378,15.473,NA,15.473,15.378,15.33
2022-10-07T22:00:00Z,10.4045,14.821,15.378,15.378,15.473,NA,15.378,15.378,15.33
2022-10-07T22:30:00Z,10.383,14.834,15.33,15.33,15.378,NA,15.378,15.378,15.282
2022-10-07T23:00:00Z,10.3565,14.7775,15.282,15.282,15.378,NA,15.378,15.282,15.187
2022-10-07T23:30:00Z,10.314,14.756,15.282,15.282,15.33,NA,15.33,15.282,15.2345
2022-10-08T00:00:00Z,10.2565,14.7305,15.187,15.187,15.282,NA,15.282,15.2345,15.187
2022-10-08T00:30:00Z,10.215,14.687,15.187,15.187,15.282,NA,15.282,15.187,15.091
2022-10-08T01:00:00Z,10.187,14.631,15.187,15.187,15.282,NA,15.187,15.187,15.091
2022-10-08T01:30:00Z,10.191,14.609,15.091,15.091,15.187,NA,15.187,15.139,15.0435
2022-10-08T02:00:00Z,10.1645,14.575,15.0435,15.0435,15.187,NA,15.139,15.091,15.0435
2022-10-08T02:30:00Z,10.149,14.566,15.0435,15.0435,15.139,NA,15.091,15.091,14.996
2022-10-08T03:00:00Z,10.1155,14.51,14.996,14.996,15.091,NA,15.0435,14.996,14.996
2022-10-08T03:30:00Z,10.118,14.489,14.996,14.996,15.091,NA,14.996,14.996,14.9
2022-10-08T04:00:00Z,10.0895,14.441,14.9,14.9,14.996,NA,14.996,14.996,14.9
2022-10-08T04:30:00Z,10.076,14.428,14.9,14.9,14.996,NA,14.996,14.9,14.9
2022-10-08T05:00:00Z,10.0665,14.3415,14.852,14.852,14.948,NA,14.9,14.9,14.9
2022-10-08T05:30:00Z,10.022,14.333,14.804,14.804,14.9,NA,14.9,14.9,14.804
2022-10-08T06:00:00Z,10.0185,14.2935,14.804,14.804,14.9,NA,14.852,14.804,14.804
2022-10-08T06:30:00Z,10.023,14.272,14.709,14.709,14.804,NA,14.804,14.804,14.7565
2022-10-08T07:00:00Z,10.0185,14.2245,14.709,14.709,14.804,NA,14.804,14.7565,14.709
2022-10-08T07:30:00Z,9.991,14.22,14.709,14.709,14.804,NA,14.7565,14.709,14.709
2022-10-08T08:00:00Z,10.0615,14.159,14.661,14.661,14.7565,NA,14.709,14.709,14.613
2022-10-08T08:30:00Z,10.067,14.133,14.613,14.613,14.709,NA,14.709,14.661,14.613
2022-10-08T09:00:00Z,10.094,14.1375,14.613,14.613,14.709,NA,14.661,14.613,14.613
2022-10-08T09:30:00Z,10.136,14.09,14.565,14.565,14.613,NA,14.613,14.565,14.517
2022-10-08T10:00:00Z,10.1615,14.116,14.517,14.517,14.613,NA,14.565,14.517,14.517
2022-10-08T10:30:00Z,10.182,14.133,14.421,14.421,14.517,NA,14.517,14.517,14.469
2022-10-08T11:00:00Z,10.172,14.1895,14.421,14.421,14.517,NA,14.517,14.469,14.421
2022-10-08T11:30:00Z,10.162,14.211,14.421,14.421,14.517,NA,14.517,14.421,14.421
2022-10-08T12:00:00Z,9.819,14.242,14.373,14.373,14.469,NA,14.421,14.421,14.325
2022-10-08T12:30:00Z,10.382,14.272,14.421,14.421,14.421,NA,14.421,14.325,14.325
2022-10-08T13:00:00Z,10.433,14.302,14.421,14.421,14.421,NA,14.373,14.325,14.325
2022-10-08T13:30:00Z,10.462,14.333,14.517,14.517,14.421,NA,14.325,14.325,14.23
2022-10-08T14:00:00Z,10.4955,14.3805,14.613,14.613,14.421,NA,14.325,14.325,14.23
2022-10-08T14:30:00Z,10.53,14.393,14.565,14.565,14.421,NA,14.325,14.325,14.23
2022-10-08T15:00:00Z,10.5815,14.406,14.517,14.517,14.469,NA,14.373,14.325,14.23
2022-10-08T15:30:00Z,10.62,14.402,14.517,14.517,14.517,NA,14.421,14.325,14.325
2022-10-08T16:00:00Z,10.639,14.402,14.517,14.517,14.517,NA,14.469,14.421,14.325
2022-10-08T16:30:00Z,10.663,14.393,14.565,14.565,14.565,NA,14.517,14.421,14.325
2022-10-08T17:00:00Z,10.659,14.385,14.565,14.565,14.613,NA,14.517,14.469,14.421
2022-10-08T17:30:00Z,10.674,14.367,14.517,14.517,14.709,NA,14.613,14.517,14.421
2022-10-08T18:00:00Z,10.6605,14.311,14.613,14.613,14.709,NA,14.613,14.517,14.469
2022-10-08T18:30:00Z,10.682,14.289,14.613,14.613,14.804,NA,14.661,14.565,14.517
2022-10-08T19:00:00Z,10.597,14.2635,14.613,14.613,14.804,NA,14.709,14.613,14.517
2022-10-08T19:30:00Z,10.608,14.229,14.613,14.613,14.804,NA,14.709,14.613,14.517
2022-10-08T20:00:00Z,10.4735,14.1895,14.661,14.661,14.804,NA,14.709,14.613,14.565
2022-10-08T20:30:00Z,10.486,14.133,14.613,14.613,14.804,NA,14.709,14.613,14.613
2022-10-08T21:00:00Z,10.558,14.116,14.661,14.661,14.804,NA,14.661,14.613,14.517
2022-10-08T21:30:00Z,10.567,14.073,14.613,14.613,14.7565,NA,14.613,14.613,14.517
2022-10-08T22:00:00Z,10.5745,14.016,14.613,14.613,14.709,NA,14.613,14.613,14.517
2022-10-08T22:30:00Z,10.551,13.942,14.565,14.565,14.613,NA,14.613,14.517,14.517
2022-10-08T23:00:00Z,10.5165,13.925,14.517,14.517,14.565,NA,14.517,14.517,14.469
2022-10-08T23:30:00Z,10.498,13.907,14.421,14.421,14.517,NA,14.517,14.469,14.421
2022-10-09T00:00:00Z,10.465,13.8725,14.421,14.421,14.517,NA,14.517,14.421,14.421
2022-10-09T00:30:00Z,10.447,13.855,14.421,14.421,14.517,NA,14.469,14.373,14.3255
2022-10-09T01:00:00Z,10.4335,13.755,14.325,14.325,14.421,NA,14.421,14.325,14.134
2022-10-09T01:30:00Z,10.42,13.733,14.2775,14.2775,14.421,NA,14.373,14.325,14.23
2022-10-09T02:00:00Z,10.388,13.707,14.23,14.23,14.325,NA,14.325,14.325,14.134
2022-10-09T02:30:00Z,10.338,13.716,14.182,14.182,14.325,NA,14.325,14.23,14.182
2022-10-09T03:00:00Z,10.294,13.6595,14.134,14.134,14.23,NA,14.23,14.23,14.182
2022-10-09T03:30:00Z,10.287,13.62,14.134,14.134,14.23,NA,14.23,14.134,14.134
2022-10-09T04:00:00Z,10.218,13.603,14.086,14.086,14.182,NA,14.134,14.134,14.134
2022-10-09T04:30:00Z,10.184,13.594,14.038,14.038,14.182,NA,14.134,14.134,14.038
2022-10-09T05:00:00Z,10.15,13.5765,14.038,14.038,14.134,NA,14.134,14.038,14.038
2022-10-09T05:30:00Z,10.125,13.559,13.99,13.99,14.086,NA,14.038,14.038,13.99
2022-10-09T06:00:00Z,10.074,13.4975,13.942,13.942,13.99,NA,13.99,13.942,13.894
2022-10-09T06:30:00Z,10.041,13.515,13.846,13.846,13.942,NA,13.942,13.942,13.894
2022-10-09T07:00:00Z,9.985,13.498,13.846,13.846,13.942,NA,13.942,13.942,13.846
2022-10-09T07:30:00Z,9.973,13.48,13.798,13.798,13.894,NA,13.894,13.846,13.798
2022-10-09T08:00:00Z,9.916,13.454,13.846,13.846,13.942,NA,13.846,13.846,13.846
2022-10-09T08:30:00Z,9.978,13.454,13.798,13.798,13.846,NA,13.846,13.846,13.75
2022-10-09T09:00:00Z,10.066,13.4585,13.75,13.75,13.846,NA,13.846,13.798,13.75
2022-10-09T09:30:00Z,10.119,13.463,13.75,13.75,13.846,NA,13.846,13.75,13.75
2022-10-09T10:00:00Z,10.2105,13.5285,13.75,13.75,13.846,NA,13.846,13.75,13.75
2022-10-09T10:30:00Z,10.231,13.585,13.702,13.702,13.75,NA,13.75,13.75,13.654
2022-10-09T11:00:00Z,10.304,13.629,13.654,13.654,13.75,NA,13.75,13.654,13.654
2022-10-09T11:30:00Z,10.363,13.646,13.654,13.654,13.75,NA,13.75,13.654,13.654
2022-10-09T12:00:00Z,10.416,13.76,13.654,13.654,13.75,NA,13.75,13.654,13.654
2022-10-09T12:30:00Z,10.405,13.768,13.654,13.654,13.75,NA,13.75,13.654,13.606
2022-10-09T13:00:00Z,10.4785,13.8375,13.654,13.654,13.75,NA,13.654,13.5575,13.413
2022-10-09T13:30:00Z,10.487,13.794,13.798,13.798,13.75,NA,13.654,13.5095,13.365
2022-10-09T14:00:00Z,10.53,13.7985,13.894,13.894,13.75,NA,13.654,13.5095,13.317
2022-10-09T14:30:00Z,10.553,13.777,13.942,13.942,13.798,NA,13.654,13.461,13.269
2022-10-09T15:00:00Z,10.549,13.773,13.942,13.942,13.846,NA,13.654,13.461,13.269
2022-10-09T15:30:00Z,10.601,13.786,13.846,13.846,13.846,NA,13.654,13.461,13.269
2022-10-09T16:00:00Z,10.631,13.8335,13.894,13.894,13.942,NA,13.702,13.5095,13.269
2022-10-09T16:30:00Z,10.643,13.864,13.99,13.99,14.038,NA,13.75,13.558,13.317
2022-10-09T17:00:00Z,10.632,13.838,14.038,14.038,14.086,NA,13.75,13.558,13.365
2022-10-09T17:30:00Z,10.521,13.812,14.038,14.038,14.23,NA,13.942,13.606,13.413
2022-10-09T18:00:00Z,10.563,13.807,14.086,14.086,14.182,NA,13.942,13.654,13.461
2022-10-09T18:30:00Z,10.444,13.794,14.038,14.038,14.134,NA,13.942,13.702,13.558
2022-10-09T19:00:00Z,10.044,13.7945,14.038,14.038,14.134,NA,13.99,13.846,13.702
2022-10-09T19:30:00Z,10.242,13.76,13.99,13.99,14.086,NA,14.038,13.942,13.846
2022-10-09T20:00:00Z,10.4005,13.751,13.99,13.99,14.086,NA,14.038,13.942,13.846
2022-10-09T20:30:00Z,10.428,13.733,14.038,14.038,14.134,NA,14.038,13.942,13.846
2022-10-09T21:00:00Z,10.341,13.712,14.086,14.086,14.23,NA,14.038,13.942,13.702
2022-10-09T21:30:00Z,10.309,13.681,14.038,14.038,14.23,NA,14.038,13.846,13.558
2022-10-09T22:00:00Z,10.3595,13.646,14.038,14.038,14.134,NA,14.038,13.894,13.558
2022-10-09T22:30:00Z,10.343,13.655,14.038,14.038,14.134,NA,14.038,13.846,13.413
2022-10-09T23:00:00Z,10.3635,13.603,13.942,13.942,14.038,NA,14.038,13.942,13.365
2022-10-09T23:30:00Z,10.335,13.576,13.942,13.942,14.038,NA,14.038,13.942,13.269
2022-10-10T00:00:00Z,10.2515,13.559,13.942,13.942,14.038,NA,14.038,13.942,13.269
2022-10-10T00:30:00Z,10.23,13.533,13.942,13.942,14.038,NA,13.942,13.894,13.076
